title,shopLink,createdTime,reviewsLink,reviewsQuantity,priceFormatted,hasVariants,mods,id,currency,creditMonthlyPrice,brand,stock,loanAvailable,discount,unitSalePrice,rating,adjustedRating,categoryId,price,color,full_name
Lenovo IdeaPad 3 15IIL05 81WE01BFRU серый,https://kaspi.kz/shop/p/lenovo-ideapad-3-15iil05-81we01bfru-seryi-106576577/?c=750000000,2022-09-22T16:06:50.199Z,https://kaspi.kz/shop/p/lenovo-ideapad-3-15iil05-81we01bfru-seryi-106576577/?c=750000000&tab=reviews,0.0,269 990 ₸,False,,106576577,KZT,17082.0,Lenovo,1,True,0,269990.0,0.0,0,00588,269990.0,серый,Lenovo IdeaPad 3 15IIL05 81WE01BFRU
ASUS ROG Flow Z13 GZ301Z 90NR07Z1-M00750 черный,https://kaspi.kz/shop/p/asus-rog-flow-z13-gz301z-90nr07z1-m00750-chernyi-105773617/?c=750000000,2022-07-26T06:49:46.561Z,https://kaspi.kz/shop/p/asus-rog-flow-z13-gz301z-90nr07z1-m00750-chernyi-105773617/?c=750000000&tab=reviews,0.0,1 779 990 ₸,False,,105773617,KZT,112614.0,ASUS,1,True,0,1779990.0,0.0,0,00588,1779990.0,черный,ASUS ROG Flow Z13 GZ301Z 90NR07Z1-M00750
ASUS TUF Dash F15 FX517ZR-HN014 90NR0AV3-M002U0 черный,https://kaspi.kz/shop/p/asus-tuf-dash-f15-fx517zr-hn014-90nr0av3-m002u0-chernyi-107847693/?c=750000000,2022-12-02T09:08:42.422Z,https://kaspi.kz/shop/p/asus-tuf-dash-f15-fx517zr-hn014-90nr0av3-m002u0-chernyi-107847693/?c=750000000&tab=reviews,,899 990 ₸,False,,107847693,KZT,56940.0,ASUS,1,True,0,899990.0,0.0,0,00588,899990.0,черный,ASUS TUF Dash F15 FX517ZR-HN014 90NR0AV3-M002U0
Lenovo ThinkBook 14 G2 20VD003BRU серый,https://kaspi.kz/shop/p/lenovo-thinkbook-14-g2-20vd003bru-seryi-101276749/?c=750000000,2021-04-08T06:17:56.635Z,https://kaspi.kz/shop/p/lenovo-thinkbook-14-g2-20vd003bru-seryi-101276749/?c=750000000&tab=reviews,2.0,559 990 ₸,False,,101276749,KZT,35429.0,Lenovo,1,True,0,559990.0,5.0,10,00588,559990.0,серый,Lenovo ThinkBook 14 G2 20VD003BRU
Lenovo Legion 5 15ITH6H 82JH0012RK серый,https://kaspi.kz/shop/p/lenovo-legion-5-15ith6h-82jh0012rk-seryi-104731131/?c=750000000,2022-05-05T04:51:13.513Z,https://kaspi.kz/shop/p/lenovo-legion-5-15ith6h-82jh0012rk-seryi-104731131/?c=750000000&tab=reviews,6.0,659 990 ₸,False,,104731131,KZT,41756.0,Lenovo,1,True,0,659990.0,5.0,9,00588,659990.0,серый,Lenovo Legion 5 15ITH6H 82JH0012RK
ASUS ROG Strix G15 G513IC-HN033 90NR0502-M007K0 черный,https://kaspi.kz/shop/p/asus-rog-strix-g15-g513ic-hn033-90nr0502-m007k0-chernyi-108635224/?c=750000000,2023-01-27T05:54:50.506Z,https://kaspi.kz/shop/p/asus-rog-strix-g15-g513ic-hn033-90nr0502-m007k0-chernyi-108635224/?c=750000000&tab=reviews,,519 978 ₸,False,,108635224,KZT,32898.0,ASUS,1,True,0,519978.0,0.0,0,00588,519978.0,черный,ASUS ROG Strix G15 G513IC-HN033 90NR0502-M007K0
Lenovo ThinkBook 14 G4 IAP 21DH001ARU серый,https://kaspi.kz/shop/p/lenovo-thinkbook-14-g4-iap-21dh001aru-seryi-105906207/?c=750000000,2022-08-03T13:53:38.614Z,https://kaspi.kz/shop/p/lenovo-thinkbook-14-g4-iap-21dh001aru-seryi-105906207/?c=750000000&tab=reviews,0.0,559 990 ₸,False,,105906207,KZT,35429.0,Lenovo,1,True,0,559990.0,0.0,0,00588,559990.0,серый,Lenovo ThinkBook 14 G4 IAP 21DH001ARU
Lenovo IdeaPad Gaming 3 15ACH6 82K2002BRK черный,https://kaspi.kz/shop/p/lenovo-ideapad-gaming-3-15ach6-82k2002brk-chernyi-106040915/?c=750000000,2022-08-11T06:25:26.694Z,https://kaspi.kz/shop/p/lenovo-ideapad-gaming-3-15ach6-82k2002brk-chernyi-106040915/?c=750000000&tab=reviews,1.0,549 990 ₸,False,,106040915,KZT,34796.0,Lenovo,1,True,0,549990.0,5.0,10,00588,549990.0,черный,Lenovo IdeaPad Gaming 3 15ACH6 82K2002BRK
Lenovo Ideapad 3 81WE005YRK серый,https://kaspi.kz/shop/p/lenovo-ideapad-3-81we005yrk-seryi-100798473/?c=750000000,2020-11-30T08:37:55.830Z,https://kaspi.kz/shop/p/lenovo-ideapad-3-81we005yrk-seryi-100798473/?c=750000000&tab=reviews,16.0,189 990 ₸,False,,100798473,KZT,12021.0,Lenovo,1,True,0,189990.0,4.0,7,00588,189990.0,серый,Lenovo Ideapad 3 81WE005YRK
MSI Katana GF66 11UD-460XKZ черный,https://kaspi.kz/shop/p/msi-katana-gf66-11ud-460xkz-chernyi-103795347/?c=750000000,2022-02-17T06:00:48.962Z,https://kaspi.kz/shop/p/msi-katana-gf66-11ud-460xkz-chernyi-103795347/?c=750000000&tab=reviews,2.0,714 990 ₸,False,,103795347,KZT,45235.0,MSI,1,True,0,714990.0,5.0,10,00588,714990.0,черный,MSI Katana GF66 11UD-460XKZ
HP 15-db1240ur 22N10EA серый,https://kaspi.kz/shop/p/hp-15-db1240ur-22n10ea-seryi-102751658/?c=750000000,2021-11-01T08:30:11.568Z,https://kaspi.kz/shop/p/hp-15-db1240ur-22n10ea-seryi-102751658/?c=750000000&tab=reviews,0.0,224 990 ₸,False,,102751658,KZT,14235.0,HP,1,True,0,224990.0,5.0,10,00588,224990.0,серый,HP 15-db1240ur 22N10EA
MSI Modern 14 C12M-233X 9S7-14J112-233 черный,https://kaspi.kz/shop/p/msi-modern-14-c12m-233x-9s7-14j112-233-chernyi-108646228/?c=750000000,2023-01-27T16:27:45.712Z,https://kaspi.kz/shop/p/msi-modern-14-c12m-233x-9s7-14j112-233-chernyi-108646228/?c=750000000&tab=reviews,,229 990 ₸,False,,108646228,KZT,14551.0,MSI,1,True,0,229990.0,0.0,0,00588,229990.0,черный,MSI Modern 14 C12M-233X 9S7-14J112-233
Lenovo Yoga Slim 7 14ITL05 82A300CVRK серый,https://kaspi.kz/shop/p/lenovo-yoga-slim-7-14itl05-82a300cvrk-seryi-102716230/?c=750000000,2021-10-27T10:42:58.932Z,https://kaspi.kz/shop/p/lenovo-yoga-slim-7-14itl05-82a300cvrk-seryi-102716230/?c=750000000&tab=reviews,11.0,596 990 ₸,False,,102716230,KZT,37770.0,Lenovo,1,True,0,596990.0,5.0,10,00588,596990.0,серый,Lenovo Yoga Slim 7 14ITL05 82A300CVRK
Lenovo IdeaPad L340-15IRH Gaming 81LK01KYRK черный,https://kaspi.kz/shop/p/lenovo-ideapad-l340-15irh-gaming-81lk01kyrk-chernyi-104298654/?c=750000000,2022-03-30T11:50:30.062Z,https://kaspi.kz/shop/p/lenovo-ideapad-l340-15irh-gaming-81lk01kyrk-chernyi-104298654/?c=750000000&tab=reviews,14.0,608 897 ₸,False,,104298654,KZT,38523.0,Lenovo,1,True,0,608897.0,5.0,9,00588,608897.0,черный,Lenovo IdeaPad L340-15IRH Gaming 81LK01KYRK
MSI Modern 15 B12M-211 9S7-15H112-211 черный,https://kaspi.kz/shop/p/msi-modern-15-b12m-211-9s7-15h112-211-chernyi-108646226/?c=750000000,2023-01-27T16:27:26.529Z,https://kaspi.kz/shop/p/msi-modern-15-b12m-211-9s7-15h112-211-chernyi-108646226/?c=750000000&tab=reviews,,269 990 ₸,False,,108646226,KZT,17082.0,MSI,1,True,0,269990.0,0.0,0,00588,269990.0,черный,MSI Modern 15 B12M-211 9S7-15H112-211
Acer Swift 3 SF314-57G NX.HUGER.002 голубой,https://kaspi.kz/shop/p/acer-swift-3-sf314-57g-nx-huger-002-goluboi-100502816/?c=750000000,2020-08-25T04:04:39.486Z,https://kaspi.kz/shop/p/acer-swift-3-sf314-57g-nx-huger-002-goluboi-100502816/?c=750000000&tab=reviews,16.0,442 080 ₸,False,,100502816,KZT,27969.0,Acer,1,True,0,442080.0,5.0,10,00588,442080.0,голубой,Acer Swift 3 SF314-57G NX.HUGER.002
Dream Machines RX2070S-17KZ31 черный,https://kaspi.kz/shop/p/dream-machines-rx2070s-17kz31-chernyi-105612650/?c=750000000,2022-07-13T06:04:45.678Z,https://kaspi.kz/shop/p/dream-machines-rx2070s-17kz31-chernyi-105612650/?c=750000000&tab=reviews,0.0,1 229 990 ₸,False,,105612650,KZT,77818.0,Dream Machines,1,True,0,1229990.0,0.0,0,00588,1229990.0,черный,Dream Machines RX2070S-17KZ31
Lenovo IdeaPad V15 Gen 3 IAP 82TT000CRU черный,https://kaspi.kz/shop/p/lenovo-ideapad-v15-gen-3-iap-82tt000cru-chernyi-106566838/?c=750000000,2022-09-22T08:56:29.808Z,https://kaspi.kz/shop/p/lenovo-ideapad-v15-gen-3-iap-82tt000cru-chernyi-106566838/?c=750000000&tab=reviews,0.0,499 990 ₸,False,,106566838,KZT,31633.0,Lenovo,1,True,0,499990.0,0.0,0,00588,499990.0,черный,Lenovo IdeaPad V15 Gen 3 IAP 82TT000CRU
MSI Modern 15 B12M-213X 9S7-15H112-213 черный,https://kaspi.kz/shop/p/msi-modern-15-b12m-213x-9s7-15h112-213-chernyi-108646212/?c=750000000,2023-01-27T16:26:21.059Z,https://kaspi.kz/shop/p/msi-modern-15-b12m-213x-9s7-15h112-213-chernyi-108646212/?c=750000000&tab=reviews,,329 990 ₸,False,,108646212,KZT,20878.0,MSI,1,True,0,329990.0,0.0,0,00588,329990.0,черный,MSI Modern 15 B12M-213X 9S7-15H112-213
Acer Aspire 3 A315-34 NX.HE3ER.01E серый,https://kaspi.kz/shop/p/acer-aspire-3-a315-34-nx-he3er-01e-seryi-103570814/?c=750000000,2022-02-02T19:04:50.351Z,https://kaspi.kz/shop/p/acer-aspire-3-a315-34-nx-he3er-01e-seryi-103570814/?c=750000000&tab=reviews,25.0,189 990 ₸,False,,103570814,KZT,12021.0,Acer,1,True,0,189990.0,4.5,9,00588,189990.0,серый,Acer Aspire 3 A315-34 NX.HE3ER.01E
Apple MacBook Pro 14 Z15J000D1 серебристый,https://kaspi.kz/shop/p/apple-macbook-pro-14-z15j000d1-serebristyi-106229653/?c=750000000,2022-08-26T04:25:41.117Z,https://kaspi.kz/shop/p/apple-macbook-pro-14-z15j000d1-serebristyi-106229653/?c=750000000&tab=reviews,0.0,1 781 990 ₸,False,,106229653,KZT,112741.0,Apple,1,True,0,1781990.0,0.0,0,00588,1781990.0,серебристый,Apple MacBook Pro 14 Z15J000D1
MSI Katana GF66 12UE-1051 9S7-158332-1051 черный,https://kaspi.kz/shop/p/msi-katana-gf66-12ue-1051-9s7-158332-1051-chernyi-108646232/?c=750000000,2023-01-27T16:28:05.768Z,https://kaspi.kz/shop/p/msi-katana-gf66-12ue-1051-9s7-158332-1051-chernyi-108646232/?c=750000000&tab=reviews,,639 990 ₸,False,,108646232,KZT,40490.0,MSI,1,True,0,639990.0,0.0,0,00588,639990.0,черный,MSI Katana GF66 12UE-1051 9S7-158332-1051
ASUS D515DA-BQ1121 90NB0T41-M18550 серый,https://kaspi.kz/shop/p/asus-d515da-bq1121-90nb0t41-m18550-seryi-102101665/?c=750000000,2021-08-20T11:43:06.471Z,https://kaspi.kz/shop/p/asus-d515da-bq1121-90nb0t41-m18550-seryi-102101665/?c=750000000&tab=reviews,20.0,329 990 ₸,False,,102101665,KZT,20878.0,ASUS,1,True,0,329990.0,5.0,10,00588,329990.0,серый,ASUS D515DA-BQ1121 90NB0T41-M18550
ASUS VivoBook 14 K413EA-EK1758 90NB0RLB-M27080 серебристый,https://kaspi.kz/shop/p/asus-vivobook-14-k413ea-ek1758-90nb0rlb-m27080-serebristyi-103143289/?c=750000000,2021-12-09T10:22:25.760Z,https://kaspi.kz/shop/p/asus-vivobook-14-k413ea-ek1758-90nb0rlb-m27080-serebristyi-103143289/?c=750000000&tab=reviews,11.0,509 990 ₸,False,,103143289,KZT,32266.0,ASUS,1,True,0,509990.0,5.0,10,00588,509990.0,серебристый,ASUS VivoBook 14 K413EA-EK1758 90NB0RLB-M27080
MSI Katana GF66 12UE-1053X 9S7-158332-1053 черный,https://kaspi.kz/shop/p/msi-katana-gf66-12ue-1053x-9s7-158332-1053-chernyi-108646219/?c=750000000,2023-01-27T16:27:03.566Z,https://kaspi.kz/shop/p/msi-katana-gf66-12ue-1053x-9s7-158332-1053-chernyi-108646219/?c=750000000&tab=reviews,,549 990 ₸,False,,108646219,KZT,34796.0,MSI,1,True,0,549990.0,0.0,0,00588,549990.0,черный,MSI Katana GF66 12UE-1053X 9S7-158332-1053
Acer Aspire 7 A715 NH.QGCER.003 черный,https://kaspi.kz/shop/p/acer-aspire-7-a715-nh-qgcer-003-chernyi-106485293/?c=750000000,2022-09-16T08:15:08.513Z,https://kaspi.kz/shop/p/acer-aspire-7-a715-nh-qgcer-003-chernyi-106485293/?c=750000000&tab=reviews,0.0,659 990 ₸,False,,106485293,KZT,41756.0,Acer,1,True,0,659990.0,0.0,0,00588,659990.0,черный,Acer Aspire 7 A715 NH.QGCER.003
Lenovo IdeaPad 3 15ITL6 82H801R0RK серебристый,https://kaspi.kz/shop/p/lenovo-ideapad-3-15itl6-82h801r0rk-serebristyi-107087759/?c=750000000,2022-10-28T06:19:21.126Z,https://kaspi.kz/shop/p/lenovo-ideapad-3-15itl6-82h801r0rk-serebristyi-107087759/?c=750000000&tab=reviews,0.0,449 990 ₸,False,,107087759,KZT,28470.0,Lenovo,1,True,0,449990.0,0.0,0,00588,449990.0,серебристый,Lenovo IdeaPad 3 15ITL6 82H801R0RK
ASUS TUF Dash F15 FX516PE-HN044 черный,https://kaspi.kz/shop/p/asus-tuf-dash-f15-fx516pe-hn044-chernyi-105285787/?c=750000000,2022-06-22T09:16:30.202Z,https://kaspi.kz/shop/p/asus-tuf-dash-f15-fx516pe-hn044-chernyi-105285787/?c=750000000&tab=reviews,1.0,524 990 ₸,False,,105285787,KZT,33215.0,ASUS,1,True,0,524990.0,5.0,10,00588,524990.0,черный,ASUS TUF Dash F15 FX516PE-HN044
HP Omen 16-c0038ur 4S1A6EA#ACB серебристый,https://kaspi.kz/shop/p/hp-omen-16-c0038ur-4s1a6ea-acb-serebristyi-106111832/?c=750000000,2022-08-17T06:56:20.613Z,https://kaspi.kz/shop/p/hp-omen-16-c0038ur-4s1a6ea-acb-serebristyi-106111832/?c=750000000&tab=reviews,1.0,954 990 ₸,False,,106111832,KZT,60419.0,HP,1,True,0,954990.0,5.0,10,00588,954990.0,серебристый,HP Omen 16-c0038ur 4S1A6EA#ACB
Lenovo Legion 7 16ACHG6 82N600TURK серый,https://kaspi.kz/shop/p/lenovo-legion-7-16achg6-82n600turk-seryi-106727674/?c=750000000,2022-10-05T07:15:00.838Z,https://kaspi.kz/shop/p/lenovo-legion-7-16achg6-82n600turk-seryi-106727674/?c=750000000&tab=reviews,1.0,1 029 990 ₸,False,,106727674,KZT,65164.0,Lenovo,1,True,0,1029990.0,5.0,10,00588,1029990.0,серый,Lenovo Legion 7 16ACHG6 82N600TURK
HP Pavilion Aero 13-be1029ci 6K3C2EA серебристый,https://kaspi.kz/shop/p/hp-pavilion-aero-13-be1029ci-6k3c2ea-serebristyi-106852950/?c=750000000,2022-10-14T08:02:56.197Z,https://kaspi.kz/shop/p/hp-pavilion-aero-13-be1029ci-6k3c2ea-serebristyi-106852950/?c=750000000&tab=reviews,2.0,454 900 ₸,False,,106852950,KZT,28780.0,HP,1,True,0,454900.0,5.0,10,00588,454900.0,серебристый,HP Pavilion Aero 13-be1029ci 6K3C2EA
Acer Aspire 3 A315-56 NX.HS5ER.02D черный,https://kaspi.kz/shop/p/acer-aspire-3-a315-56-nx-hs5er-02d-chernyi-108590442/?c=750000000,2023-01-24T11:01:13.200Z,https://kaspi.kz/shop/p/acer-aspire-3-a315-56-nx-hs5er-02d-chernyi-108590442/?c=750000000&tab=reviews,,269 990 ₸,False,,108590442,KZT,17082.0,Acer,1,True,0,269990.0,0.0,0,00588,269990.0,черный,Acer Aspire 3 A315-56 NX.HS5ER.02D
ASUS VivoBook Pro K6500ZC-MA301 90NB0XK1-M00JT0 темно-синий,https://kaspi.kz/shop/p/asus-vivobook-pro-k6500zc-ma301-90nb0xk1-m00jt0-temno-sinii-107490284/?c=750000000,2022-11-15T12:51:15.897Z,https://kaspi.kz/shop/p/asus-vivobook-pro-k6500zc-ma301-90nb0xk1-m00jt0-temno-sinii-107490284/?c=750000000&tab=reviews,0.0,568 990 ₸,False,,107490284,KZT,35999.0,ASUS,1,True,0,568990.0,0.0,0,00588,568990.0,темно-синий,ASUS VivoBook Pro K6500ZC-MA301 90NB0XK1-M00JT0
HP Victus 16-d1039ci 6K316EA темно-синий,https://kaspi.kz/shop/p/hp-victus-16-d1039ci-6k316ea-temno-sinii-107676658/?c=750000000,2022-11-25T13:05:30.437Z,https://kaspi.kz/shop/p/hp-victus-16-d1039ci-6k316ea-temno-sinii-107676658/?c=750000000&tab=reviews,,739 990 ₸,False,,107676658,KZT,46817.0,HP,1,True,0,739990.0,0.0,0,00588,739990.0,темно-синий,HP Victus 16-d1039ci 6K316EA
Huawei MateBook D 14 NbD-WDH9 серый,https://kaspi.kz/shop/p/huawei-matebook-d-14-nbd-wdh9-seryi-108203114/?c=750000000,2022-12-22T13:49:19.432Z,https://kaspi.kz/shop/p/huawei-matebook-d-14-nbd-wdh9-seryi-108203114/?c=750000000&tab=reviews,,439 990 ₸,False,,108203114,KZT,27837.0,Huawei,1,True,0,439990.0,0.0,0,00588,439990.0,серый,Huawei MateBook D 14 NbD-WDH9
HP Omen 16-c0015ur 67H23EA#ACB серебристый,https://kaspi.kz/shop/p/hp-omen-16-c0015ur-67h23ea-acb-serebristyi-105411321/?c=750000000,2022-06-29T10:52:23.776Z,https://kaspi.kz/shop/p/hp-omen-16-c0015ur-67h23ea-acb-serebristyi-105411321/?c=750000000&tab=reviews,0.0,949 990 ₸,False,,105411321,KZT,60103.0,HP,1,True,0,949990.0,5.0,10,00588,949990.0,серебристый,HP Omen 16-c0015ur 67H23EA#ACB
Lenovo Ideapad L340-15API 81LW0051RK черный,https://kaspi.kz/shop/p/lenovo-ideapad-l340-15api-81lw0051rk-chernyi-100923006/?c=750000000,2021-01-11T16:41:35.700Z,https://kaspi.kz/shop/p/lenovo-ideapad-l340-15api-81lw0051rk-chernyi-100923006/?c=750000000&tab=reviews,0.0,246 990 ₸,False,,100923006,KZT,15627.0,Lenovo,1,True,0,246990.0,5.0,10,00588,246990.0,черный,Lenovo Ideapad L340-15API 81LW0051RK
HP Omen 17-ck1010ci 6K318EA черный,https://kaspi.kz/shop/p/hp-omen-17-ck1010ci-6k318ea-chernyi-107127708/?c=750000000,2022-10-31T07:30:11.783Z,https://kaspi.kz/shop/p/hp-omen-17-ck1010ci-6k318ea-chernyi-107127708/?c=750000000&tab=reviews,0.0,2 099 900 ₸,False,,107127708,KZT,132854.0,HP,1,True,0,2099900.0,0.0,0,00588,2099900.0,черный,HP Omen 17-ck1010ci 6K318EA
ASUS X509FA-EJ996T 90NB0MZ2-M18550 серый,https://kaspi.kz/shop/p/asus-x509fa-ej996t-90nb0mz2-m18550-seryi-102254857/?c=750000000,2021-09-11T09:05:27.831Z,https://kaspi.kz/shop/p/asus-x509fa-ej996t-90nb0mz2-m18550-seryi-102254857/?c=750000000&tab=reviews,15.0,340 000 ₸,False,,102254857,KZT,21511.0,ASUS,1,True,0,340000.0,4.0,8,00588,340000.0,серый,ASUS X509FA-EJ996T 90NB0MZ2-M18550
Acer Predator Triton 500 SE PT516-52s NH.QFRER.003 серый,https://kaspi.kz/shop/p/acer-predator-triton-500-se-pt516-52s-nh-qfrer-003-seryi-106550545/?c=750000000,2022-09-21T06:24:58.708Z,https://kaspi.kz/shop/p/acer-predator-triton-500-se-pt516-52s-nh-qfrer-003-seryi-106550545/?c=750000000&tab=reviews,1.0,1 899 990 ₸,False,,106550545,KZT,120206.0,Acer,1,True,0,1899990.0,5.0,10,00588,1899990.0,серый,Acer Predator Triton 500 SE PT516-52s NH.QFRER.003
Lenovo Ideapad L340-15API 81LW0056RK серый,https://kaspi.kz/shop/p/lenovo-ideapad-l340-15api-81lw0056rk-seryi-101171206/?c=750000000,2021-03-15T10:12:24.690Z,https://kaspi.kz/shop/p/lenovo-ideapad-l340-15api-81lw0056rk-seryi-101171206/?c=750000000&tab=reviews,0.0,399 993 ₸,False,,101171206,KZT,25307.0,Lenovo,1,True,0,399993.0,5.0,10,00588,399993.0,серый,Lenovo Ideapad L340-15API 81LW0056RK
HP ENVY x360 Touch 15-eu0015ur 633W7EA черный,https://kaspi.kz/shop/p/hp-envy-x360-touch-15-eu0015ur-633w7ea-chernyi-106944543/?c=750000000,2022-10-21T13:35:52.453Z,https://kaspi.kz/shop/p/hp-envy-x360-touch-15-eu0015ur-633w7ea-chernyi-106944543/?c=750000000&tab=reviews,1.0,559 990 ₸,False,,106944543,KZT,35429.0,HP,1,True,0,559990.0,4.0,8,00588,559990.0,черный,HP ENVY x360 Touch 15-eu0015ur 633W7EA
Acer Aspire 7 A715-51G NH.QGDER.004 черный,https://kaspi.kz/shop/p/acer-aspire-7-a715-51g-nh-qgder-004-chernyi-106874696/?c=750000000,2022-10-17T11:31:06.512Z,https://kaspi.kz/shop/p/acer-aspire-7-a715-51g-nh-qgder-004-chernyi-106874696/?c=750000000&tab=reviews,0.0,579 990 ₸,False,,106874696,KZT,36694.0,Acer,1,True,0,579990.0,0.0,0,00588,579990.0,черный,Acer Aspire 7 A715-51G NH.QGDER.004
HP Victus 16-e0148ur 638F3EA серебристый,https://kaspi.kz/shop/p/hp-victus-16-e0148ur-638f3ea-serebristyi-107490665/?c=750000000,2022-11-15T12:53:45.070Z,https://kaspi.kz/shop/p/hp-victus-16-e0148ur-638f3ea-serebristyi-107490665/?c=750000000&tab=reviews,0.0,609 990 ₸,False,,107490665,KZT,38592.0,HP,1,True,0,609990.0,0.0,0,00588,609990.0,серебристый,HP Victus 16-e0148ur 638F3EA
HP Pavilion Aero 13-be1020ci 6M868EA серебристый,https://kaspi.kz/shop/p/hp-pavilion-aero-13-be1020ci-6m868ea-serebristyi-106944519/?c=750000000,2022-10-21T13:33:06.406Z,https://kaspi.kz/shop/p/hp-pavilion-aero-13-be1020ci-6m868ea-serebristyi-106944519/?c=750000000&tab=reviews,2.0,559 990 ₸,False,,106944519,KZT,35429.0,HP,1,True,0,559990.0,3.5,7,00588,559990.0,серебристый,HP Pavilion Aero 13-be1020ci 6M868EA
Apple MacBook Pro 16 MK1F3 серый,https://kaspi.kz/shop/p/apple-macbook-pro-16-mk1f3-seryi-102944764/?c=750000000,2021-11-21T08:43:47.317Z,https://kaspi.kz/shop/p/apple-macbook-pro-16-mk1f3-seryi-102944764/?c=750000000&tab=reviews,8.0,1 345 991 ₸,False,,102944764,KZT,85157.0,Apple,1,True,0,1345991.0,5.0,10,00588,1345991.0,серый,Apple MacBook Pro 16 MK1F3
Lenovo IdeaPad L3 15ITL6 82HL002GRK серый,https://kaspi.kz/shop/p/lenovo-ideapad-l3-15itl6-82hl002grk-seryi-105282619/?c=750000000,2022-06-22T05:55:49.716Z,https://kaspi.kz/shop/p/lenovo-ideapad-l3-15itl6-82hl002grk-seryi-105282619/?c=750000000&tab=reviews,0.0,357 990 ₸,False,,105282619,KZT,22649.0,Lenovo,1,True,0,357990.0,0.0,0,00588,357990.0,серый,Lenovo IdeaPad L3 15ITL6 82HL002GRK
Lenovo Legion 7 16ACHg6 82N6000BRK темно-серый,https://kaspi.kz/shop/p/lenovo-legion-7-16achg6-82n6000brk-temno-seryi-106712248/?c=750000000,2022-10-04T08:37:00.555Z,https://kaspi.kz/shop/p/lenovo-legion-7-16achg6-82n6000brk-temno-seryi-106712248/?c=750000000&tab=reviews,4.0,1 359 560 ₸,False,,106712248,KZT,86015.0,Lenovo,1,True,0,1359560.0,5.0,10,00588,1359560.0,темно-серый,Lenovo Legion 7 16ACHg6 82N6000BRK
ASUS TUF Dash F15 FX517ZM-HN094 90NR09Q3-M009R0 черный,https://kaspi.kz/shop/p/asus-tuf-dash-f15-fx517zm-hn094-90nr09q3-m009r0-chernyi-106255256/?c=750000000,2022-08-30T08:41:12.836Z,https://kaspi.kz/shop/p/asus-tuf-dash-f15-fx517zm-hn094-90nr09q3-m009r0-chernyi-106255256/?c=750000000&tab=reviews,1.0,729 700 ₸,False,,106255256,KZT,46166.0,ASUS,1,True,0,729700.0,5.0,10,00588,729700.0,черный,ASUS TUF Dash F15 FX517ZM-HN094 90NR09Q3-M009R0
Lenovo V15-IIL 82C500LPRU серый,https://kaspi.kz/shop/p/lenovo-v15-iil-82c500lpru-seryi-100949505/?c=750000000,2021-01-19T03:54:18.298Z,https://kaspi.kz/shop/p/lenovo-v15-iil-82c500lpru-seryi-100949505/?c=750000000&tab=reviews,0.0,359 800 ₸,False,,100949505,KZT,22764.0,Lenovo,1,True,0,359800.0,5.0,10,00588,359800.0,серый,Lenovo V15-IIL 82C500LPRU
Lenovo IdeaPad 3 14ITL6 82H7004YRU голубой,https://kaspi.kz/shop/p/lenovo-ideapad-3-14itl6-82h7004yru-goluboi-106951529/?c=750000000,2022-10-22T07:57:19.069Z,https://kaspi.kz/shop/p/lenovo-ideapad-3-14itl6-82h7004yru-goluboi-106951529/?c=750000000&tab=reviews,0.0,299 990 ₸,False,,106951529,KZT,18980.0,Lenovo,1,True,0,299990.0,0.0,0,00588,299990.0,голубой,Lenovo IdeaPad 3 14ITL6 82H7004YRU
Lenovo IdeaPad Gaming 3 82K201RWRK черный,https://kaspi.kz/shop/p/lenovo-ideapad-gaming-3-82k201rwrk-chernyi-105114558/?c=750000000,2022-06-07T12:09:42.231Z,https://kaspi.kz/shop/p/lenovo-ideapad-gaming-3-82k201rwrk-chernyi-105114558/?c=750000000&tab=reviews,8.0,649 989 ₸,False,,105114558,KZT,41123.0,Lenovo,1,True,0,649989.0,5.0,10,00588,649989.0,черный,Lenovo IdeaPad Gaming 3 82K201RWRK
Apple MacBook Pro 16 MK1H3 серый,https://kaspi.kz/shop/p/apple-macbook-pro-16-mk1h3-seryi-103316814/?c=750000000,2021-12-24T08:39:18.406Z,https://kaspi.kz/shop/p/apple-macbook-pro-16-mk1h3-seryi-103316814/?c=750000000&tab=reviews,0.0,2 117 689 ₸,False,,103316814,KZT,133979.0,Apple,1,True,0,2117689.0,0.0,0,00588,2117689.0,серый,Apple MacBook Pro 16 MK1H3
Apple MacBook Air 13 Z15Y000LC золотистый,https://kaspi.kz/shop/p/apple-macbook-air-13-z15y000lc-zolotistyi-106918396/?c=750000000,2022-10-20T02:15:10.551Z,https://kaspi.kz/shop/p/apple-macbook-air-13-z15y000lc-zolotistyi-106918396/?c=750000000&tab=reviews,1.0,679 000 ₸,False,,106918396,KZT,42958.0,Apple,1,True,0,679000.0,5.0,10,00588,679000.0,золотистый,Apple MacBook Air 13 Z15Y000LC
Razer Blade 17 RZ09-0423EED3-R3E1 черный,https://kaspi.kz/shop/p/razer-blade-17-rz09-0423eed3-r3e1-chernyi-107960960/?c=750000000,2022-12-07T08:09:37.183Z,https://kaspi.kz/shop/p/razer-blade-17-rz09-0423eed3-r3e1-chernyi-107960960/?c=750000000&tab=reviews,,1 734 930 ₸,False,,107960960,KZT,109763.0,Razer,1,True,0,1734930.0,0.0,0,00588,1734930.0,черный,Razer Blade 17 RZ09-0423EED3-R3E1
